11041225	T2	CHEMICAL	1565	1573	Implanon
11041225	T3	GENE-N	511	513	PR
11041225	T4	GENE-N	1608	1610	PR
11046101	T1	CHEMICAL	742	752	Tasosartan
11046101	T2	GENE-N	812	815	AT1
11050088	T1	CHEMICAL	361	370	cerulenin
11050088	T2	CHEMICAL	755	764	cerulenin
11050088	T3	CHEMICAL	1257	1266	cerulenin
11050088	T4	GENE-N	343	347	FabB
11050088	T5	GENE-N	750	754	FabB
11050088	T6	GENE-N	769	773	FabF
11050088	T7	GENE-N	1076	1080	FabB
11050088	T8	GENE-N	1168	1172	FabH
11061213	T1	CHEMICAL	584	595	Hydralazine
11061213	T2	GENE-N	608	612	SSAO
11069595	T1	CHEMICAL	1636	1646	eletriptan
11069595	T2	GENE-N	1806	1812	5-HT1B
11073937	T1	CHEMICAL	330	343	D-cycloserine
11073937	T2	GENE-N	406	410	DdlA
11078030	T1	CHEMICAL	149	161	rivastigmine
11078030	T2	CHEMICAL	167	178	galantamine
11078030	T3	GENE-N	203	207	AChE
11090546	T1	CHEMICAL	59	66	sotalol
11090546	T2	CHEMICAL	237	244	sotalol
11090546	T3	CHEMICAL	926	933	sotalol
11090546	T4	CHEMICAL	1230	1237	sotalol
11090546	T5	CHEMICAL	1380	1387	sotalol
11090546	T6	CHEMICAL	1957	1964	sotalol
11090546	T7	GENE-N	76	80	HERG
11090546	T8	GENE-N	112	116	HERG
11090546	T9	GENE-N	943	947	HERG
11090546	T10	GENE-N	1196	1200	HERG
11090546	T11	GENE-N	1397	1401	HERG
11090546	T12	GENE-N	1893	1897	HERG
11102491	T1	CHEMICAL	495	506	haloperidol
11102491	T2	GENE-N	369	373	NR2B
11103883	T1	CHEMICAL	1311	1322	ziprasidone
11103883	T2	CHEMICAL	1544	1555	Ziprasidone
11103883	T3	GENE-N	1218	1224	5-HT2C
11103883	T4	GENE-N	1607	1613	5-HT2C
11108662	T1	CHEMICAL	912	926	sulfinpyrazone
11108662	T2	GENE-N	879	883	MRP2
11118042	T1	CHEMICAL	933	941	Sulindac
11118042	T2	CHEMICAL	1056	1064	Sulindac
11118042	T3	GENE-N	960	965	COX-2
11118042	T4	GENE-N	1094	1099	COX-2
11120594	T1	CHEMICAL	268	279	terbutaline
11120594	T2	CHEMICAL	408	419	terbutaline
11120594	T3	GENE-N	205	212	beta2AR
11120594	T4	GENE-N	434	441	beta2AR
11121413	T1	CHEMICAL	382	409	dihomo-gamma-linolenic acid
11121413	T2	GENE-N	447	453	PGHS-1
11132243	T1	CHEMICAL	304	314	quetiapine
11132243	T2	CHEMICAL	316	327	risperidone
11132243	T3	CHEMICAL	341	352	ziprasidone
11132243	T4	CHEMICAL	802	813	ziprasidone
11132243	T5	GENE-N	517	523	alpha1
11132243	T6	GENE-N	608	614	5-HT1A
11132243	T7	GENE-N	616	622	5-HT1D
11132243	T8	GENE-N	624	630	5-HT2A
11132243	T9	GENE-N	636	642	5-HT2C
11132243	T10	GENE-N	778	784	5-HT2c
11132243	T11	GENE-N	876	882	5-HT1A
11132243	T12	GENE-N	884	890	5-HT1D
11153163	T1	CHEMICAL	1340	1349	piroxicam
11153163	T2	CHEMICAL	1391	1401	nabumetone
11153163	T3	GENE-N	1354	1359	COX-2
11164846	T1	CHEMICAL	20	30	carvedilol
11164846	T2	CHEMICAL	810	820	carvedilol
11164846	T3	GENE-N	40	44	HERG
11164846	T4	GENE-N	686	690	HERG
11166283	T1	CHEMICAL	4	14	dofetilide
11166283	T2	CHEMICAL	128	138	dofetilide
11166283	T3	CHEMICAL	660	670	dofetilide
11166283	T4	CHEMICAL	901	911	dofetilide
11166283	T5	GENE-N	63	67	HERG
11166283	T6	GENE-N	256	260	HERG
11166283	T7	GENE-N	613	617	HERG
11166283	T8	GENE-N	934	938	HERG
11172467	T1	CHEMICAL	769	780	Bezafibrate
11172467	T2	GENE-N	814	823	PPARalpha
11180498	T1	CHEMICAL	1110	1120	citalopram
11180498	T2	GENE-N	1031	1036	5-HTT
11204352	T1	CHEMICAL	203	231	delta-9-tetrahydrocannabinol
11204352	T2	GENE-N	310	314	CNR1
11218067	T1	CHEMICAL	2995	3004	cisapride
11218067	T2	GENE-N	3075	3080	5-HT4
11222668	T1	CHEMICAL	709	718	modafinil
11222668	T2	GENE-N	619	622	DAT
11245456	T1	CHEMICAL	306	315	cerulenin
11245456	T2	GENE-N	270	273	FAS
11245463	T1	CHEMICAL	1468	1476	sulindac
11245463	T2	GENE-N	1367	1371	ERK1
11247671	T1	CHEMICAL	759	768	kanamycin
11247671	T2	CHEMICAL	1198	1207	kanamycin
11247671	T3	GENE-N	791	795	rpsL
11247671	T4	GENE-N	1131	1135	rpsL
11248372	T1	CHEMICAL	292	300	mazindol
11248372	T2	CHEMICAL	1111	1119	mazindol
11248372	T3	GENE-N	347	350	DAT
11248372	T4	GENE-N	1354	1357	DAT
11258648	T1	CHEMICAL	178	188	budesonide
11258648	T2	GENE-N	236	238	GR
11259539	T1	CHEMICAL	535	550	dexfenfluramine
11259539	T2	CHEMICAL	1230	1245	dexfenfluramine
11259539	T3	CHEMICAL	1281	1296	dexfenfluramine
11259539	T4	CHEMICAL	1789	1804	dexfenfluramine
11259539	T5	GENE-N	708	713	5-HTT
11259539	T6	GENE-N	1062	1067	5-HTT
11259539	T7	GENE-N	1298	1303	5-HTT
11259539	T8	GENE-N	1759	1764	5-HTT
11271412	T1	CHEMICAL	341	352	mirtazapine
11271412	T2	GENE-N	379	385	5-HT2C
11275997	T1	CHEMICAL	160	168	etodolac
11275997	T2	CHEMICAL	1073	1081	etodolac
11275997	T3	CHEMICAL	1693	1701	etodolac
11275997	T4	GENE-N	96	101	COX-2
11275997	T5	GENE-N	1046	1051	COX-2
11275997	T6	GENE-N	1676	1681	COX-2
11277529	T1	CHEMICAL	310	321	benztropine
11277529	T2	CHEMICAL	597	608	benztropine
11277529	T3	GENE-N	369	372	DAT
11277529	T4	GENE-N	622	625	DAT
11290327	T1	CHEMICAL	76	86	Rifampicin
11290327	T2	GENE-N	88	91	Rif
11295178	T1	CHEMICAL	1095	1104	proguanil
11295178	T2	GENE-N	1146	1150	DHFR
11296551	T1	CHEMICAL	154	162	pimozide
11296551	T2	GENE-N	288	292	HERG
11300648	T1	CHEMICAL	1369	1380	candoxatril
11300648	T2	GENE-N	1299	1302	ACE
11300876	T1	CHEMICAL	1213	1223	citalopram
11300876	T2	GENE-N	1287	1291	SERT
11302941	T1	CHEMICAL	748	759	hydralazine
11302941	T2	GENE-N	837	841	SSAO
11304754	T1	CHEMICAL	1369	1380	fluvoxamine
11304754	T2	CHEMICAL	1973	1984	fluvoxamine
11304754	T3	GENE-N	1356	1360	SERT
11304754	T4	GENE-N	1952	1956	SERT
11313435	T1	CHEMICAL	602	613	neostigmine
11313435	T2	GENE-N	701	705	AChE
11319222	T1	CHEMICAL	1129	1141	troglitazone
11319222	T2	CHEMICAL	1263	1275	Troglitazone
11319222	T3	CHEMICAL	1387	1399	troglitazone
11319222	T4	CHEMICAL	2037	2049	troglitazone
11319222	T5	GENE-N	1217	1221	ACS4
11319222	T6	GENE-N	1313	1317	ACS4
11319222	T7	GENE-N	1417	1421	ACS4
11319222	T8	GENE-N	2155	2159	ACS4
11320369	T1	CHEMICAL	47	57	eprosartan
11320369	T2	GENE-N	23	26	AT1
11325413	T1	CHEMICAL	286	301	dexfenfluramine
11325413	T2	CHEMICAL	636	651	dexfenfluramine
11325413	T3	GENE-N	486	491	5-HTT
11325413	T4	GENE-N	746	751	5-HTT
11325810	T1	CHEMICAL	628	639	Glimepiride
11325810	T2	CHEMICAL	1028	1039	Glimepiride
11325810	T3	GENE-N	650	656	Kir6.2
11325810	T4	GENE-N	1054	1060	Kir6.2
11325930	T1	CHEMICAL	690	699	cerulenin
11325930	T2	CHEMICAL	1371	1380	cerulenin
11325930	T3	GENE-N	643	647	fabF
11325930	T4	GENE-N	1310	1314	FabF
11329095	T1	CHEMICAL	57	67	fosinopril
11329095	T2	GENE-N	37	40	ACE
11330342	T1	CHEMICAL	44	55	propafenone
11330342	T2	CHEMICAL	277	288	propafenone
11330342	T3	CHEMICAL	1788	1799	propafenone
11330342	T4	GENE-N	63	67	HERG
11330342	T5	GENE-N	292	296	HERG
11330342	T6	GENE-N	1824	1828	HERG
11342206	T1	CHEMICAL	663	672	tirofiban
11342206	T2	GENE-N	602	607	GPIIb
11343576	T1	CHEMICAL	626	637	apomorphine
11343576	T2	CHEMICAL	1820	1831	apomorphine
11343576	T3	GENE-N	569	573	DRD2
11343576	T4	GENE-N	1871	1875	DRD2
11350858	T1	CHEMICAL	510	537	diisopropyl fluorophosphate
11350858	T2	GENE-N	433	437	AChE
11352938	T1	CHEMICAL	931	936	azadC
11352938	T2	GENE-N	969	974	Dnmt1
11352979	T1	CHEMICAL	76	86	hesperetin
11352979	T2	CHEMICAL	1198	1208	hesperetin
11352979	T3	CHEMICAL	1588	1598	hesperetin
11352979	T4	GENE-N	137	140	MTP
11352979	T5	GENE-N	1354	1357	MTP
11352979	T6	GENE-N	1728	1733	ACAT1
11352979	T7	GENE-N	1805	1808	MTP
11357996	T1	CHEMICAL	106	118	streptomycin
11357996	T2	CHEMICAL	251	263	streptomycin
11357996	T3	GENE-N	52	56	rpsL
11357996	T4	GENE-N	202	206	rpsL
11377395	T1	CHEMICAL	696	704	pimozide
11377395	T2	CHEMICAL	933	941	pimozide
11377395	T3	GENE-N	812	816	HERG
11377395	T4	GENE-N	970	974	HERG
11395483	T1	CHEMICAL	1546	1557	benztropine
11395483	T2	CHEMICAL	1710	1721	benztropine
11395483	T3	GENE-N	1617	1620	DAT
11395483	T4	GENE-N	1685	1688	DAT
11408092	T1	CHEMICAL	172	180	spermine
11408092	T2	GENE-N	246	249	ODC
11408526	T1	CHEMICAL	24	35	telmisartan
11408526	T2	CHEMICAL	193	204	telmisartan
11408526	T3	CHEMICAL	1578	1589	telmisartan
11408526	T4	GENE-N	0	3	AT1
11408526	T5	GENE-N	169	172	AT1
11408526	T6	GENE-N	1554	1557	AT1
11413269	T1	CHEMICAL	273	281	spermine
11413269	T2	GENE-N	384	387	ODC
11426832	T1	CHEMICAL	668	678	probenecid
11426832	T2	CHEMICAL	1080	1090	probenecid
11426832	T3	GENE-N	709	713	OAT1
11426832	T4	GENE-N	725	729	OAT3
11426832	T5	GENE-N	1116	1120	OAT1
11426832	T6	GENE-N	1132	1136	OAT3
11443057	T1	CHEMICAL	329	339	bumetanide
11443057	T2	GENE-N	365	370	NKCC1
11444429	T1	CHEMICAL	1040	1053	bromocriptine
11444429	T2	GENE-N	1092	1095	D2R
11444497	T1	CHEMICAL	65	76	telmisartan
11444497	T2	CHEMICAL	248	259	telmisartan
11444497	T3	GENE-N	14	17	AT1
11444497	T4	GENE-N	197	200	AT1
11448221	T1	CHEMICAL	276	288	trimetrexate
11448221	T2	GENE-N	259	263	DHFR
11455015	T1	CHEMICAL	702	711	Halothane
11455015	T2	GENE-N	767	772	GIRK1
11463765	T1	CHEMICAL	167	176	amiloride
11463765	T2	GENE-N	86	92	SCNN1G
11477109	T1	CHEMICAL	307	328	eicosapentaenoic acid
11477109	T2	CHEMICAL	1348	1351	EPA
11477109	T3	GENE-N	466	472	PGHS-1
11477109	T4	GENE-N	1299	1305	PGHS-1
11486244	T1	CHEMICAL	36	46	irbesartan
11486244	T2	CHEMICAL	354	364	irbesartan
11486244	T3	GENE-N	12	15	AT1
11486244	T4	GENE-N	291	294	AT1
11500505	T1	CHEMICAL	1595	1609	sulfinpyrazone
11500505	T2	CHEMICAL	1761	1775	sulfinpyrazone
11500505	T3	GENE-N	1658	1662	MRP2
11500505	T4	GENE-N	1834	1838	MRP2
11502876	T1	CHEMICAL	847	860	nortriptyline
11502876	T2	GENE-N	747	750	NET
11519881	T1	CHEMICAL	689	700	bezafibrate
11519881	T2	GENE-N	662	666	PPAR
11524006	T1	CHEMICAL	431	454	S-adenosyl-L-methionine
11524006	T2	CHEMICAL	877	883	AdoMet
11524006	T3	CHEMICAL	1045	1051	AdoMet
11524006	T4	CHEMICAL	1209	1215	AdoMet
11524006	T5	CHEMICAL	1445	1451	AdoMet
11524006	T6	CHEMICAL	1677	1683	AdoMet
11524006	T7	GENE-N	411	414	CBS
11524006	T8	GENE-N	945	948	CBS
11524006	T9	GENE-N	1128	1131	CBS
11524006	T10	GENE-N	1347	1350	CBS
11524006	T11	GENE-N	1379	1382	CBS
11524006	T12	GENE-N	1645	1648	CBS
11524243	T1	CHEMICAL	855	858	PGE
11524243	T2	GENE-N	869	872	EP1
11529688	T1	CHEMICAL	353	361	zileuton
11529688	T2	GENE-N	363	367	5-LO
11535580	T1	CHEMICAL	32	42	flecainide
11535580	T2	CHEMICAL	441	451	flecainide
11535580	T3	CHEMICAL	643	653	flecainide
11535580	T4	GENE-N	53	58	SCN5A
11535580	T5	GENE-N	435	439	LQT3
11535580	T6	GENE-N	581	585	LQT3
11561080	T1	CHEMICAL	1083	1091	zileuton
11561080	T2	CHEMICAL	1401	1409	zileuton
11561080	T3	CHEMICAL	1702	1710	zileuton
11561080	T4	CHEMICAL	1735	1743	zileuton
11561080	T5	GENE-N	1068	1072	5-LO
11561080	T6	GENE-N	1465	1469	5-LO
11561080	T7	GENE-N	1641	1645	5-LO
11561080	T8	GENE-N	1811	1815	5-LO
11563332	T1	CHEMICAL	657	666	tenoxicam
11563332	T2	GENE-N	387	392	COX-2
11569611	T1	CHEMICAL	592	602	forasartan
11569611	T2	GENE-N	568	571	AT1
11570967	T1	CHEMICAL	918	923	IL-11
11570967	T2	GENE-N	1010	1016	IL11Ra
11588175	T1	CHEMICAL	1152	1162	diclofenac
11588175	T2	GENE-N	837	841	ASIC
11588534	T1	CHEMICAL	1042	1051	abciximab
11588534	T2	GENE-N	1215	1221	GpIIIa
11594437	T1	CHEMICAL	0	12	Zolmitriptan
11594437	T2	CHEMICAL	67	79	Zolmitriptan
11594437	T3	GENE-N	16	22	5-HT1B
11594437	T4	GENE-N	121	127	5-HT1B
11594443	T1	CHEMICAL	0	10	Sertindole
11594443	T2	CHEMICAL	143	153	Sertindole
11594443	T3	CHEMICAL	318	328	sertindole
11594443	T4	GENE-N	26	32	5-HT2c
11594443	T5	GENE-N	256	262	5-HT2A
11594443	T6	GENE-N	267	273	5-HT2c
11594443	T7	GENE-N	289	295	5-HT2c
11642004	T1	CHEMICAL	537	548	almotriptan
11642004	T2	GENE-N	804	810	5-HT1D
11669456	T1	CHEMICAL	663	673	probenecid
11669456	T2	GENE-N	738	743	hOAT1
11669467	T1	CHEMICAL	584	594	vardenafil
11669467	T2	CHEMICAL	673	683	Vardenafil
11669467	T3	CHEMICAL	1780	1790	vardenafil
11669467	T4	GENE-N	666	670	PDE5
11669467	T5	GENE-N	710	714	PDE5
11669467	T6	GENE-N	1808	1812	PDE5
11689132	T1	CHEMICAL	281	291	sertindole
11689132	T2	GENE-N	221	225	hERG
11697552	T1	CHEMICAL	37	45	alverine
11697552	T2	CHEMICAL	458	466	alverine
11697552	T3	CHEMICAL	1393	1401	alverine
11697552	T4	CHEMICAL	1601	1609	alverine
11697552	T5	GENE-N	86	92	5-HT1A
11697552	T6	GENE-N	566	572	5-HT1A
11697552	T7	GENE-N	1434	1440	5-HT1A
11697552	T8	GENE-N	1656	1662	5-HT1A
11698253	T1	CHEMICAL	570	580	bumetanide
11698253	T2	GENE-N	551	556	NKCC1
11719704	T1	CHEMICAL	1243	1251	mazindol
11719704	T2	CHEMICAL	1679	1687	mazindol
11719704	T3	GENE-N	1222	1225	DAT
11719704	T4	GENE-N	1662	1665	DAT
11723241	T1	CHEMICAL	354	364	dofetilide
11723241	T2	CHEMICAL	657	667	dofetilide
11723241	T3	CHEMICAL	1158	1168	dofetilide
11723241	T4	GENE-N	247	251	HERG
11723241	T5	GENE-N	745	749	HERG
11723241	T6	GENE-N	1212	1216	HERG
11728190	T1	CHEMICAL	292	303	benztropine
11728190	T2	GENE-N	523	526	DAT
11729362	T1	CHEMICAL	1522	1532	ketoprofen
11729362	T2	CHEMICAL	1645	1655	ketoprofen
11729362	T3	GENE-N	1466	1471	COX-2
11729362	T4	GENE-N	1697	1702	COX-2
11740958	T1	CHEMICAL	0	11	Bimatoprost
11740958	T2	CHEMICAL	208	219	bimatoprost
11740958	T3	CHEMICAL	299	310	Bimatoprost
11740958	T4	CHEMICAL	711	722	bimatoprost
11740958	T5	GENE-N	48	50	FP
11740958	T6	GENE-N	263	265	FP
11740958	T7	GENE-N	381	383	FP
11740958	T8	GENE-N	675	677	FP
11741727	T1	CHEMICAL	1373	1384	haloperidol
11741727	T2	GENE-N	1324	1328	NR2B
11746710	T1	CHEMICAL	1848	1858	imipramine
11746710	T2	GENE-N	1826	1830	SERT
11747436	T1	CHEMICAL	562	572	neomycin B
11747436	T2	GENE-N	734	739	CXCR4
11747625	T1	CHEMICAL	848	856	IFN-beta
11747625	T2	CHEMICAL	1061	1069	IFN-beta
11747625	T3	GENE-N	857	862	IFNAR
11747625	T4	GENE-N	1037	1042	IFNAR
11752096	T1	CHEMICAL	656	668	trimetrexate
11752096	T2	GENE-N	816	820	DHFR
11783365	T1	CHEMICAL	167	179	mifepristone
11783365	T2	GENE-N	247	249	PR
11785774	T1	CHEMICAL	408	417	piroxicam
11785774	T2	GENE-N	391	396	COX-2
11790786	T1	CHEMICAL	1525	1535	marimastat
11790786	T2	GENE-N	1586	1591	MMP-2
11805217	T1	CHEMICAL	1004	1012	amrinone
11805217	T2	GENE-N	1066	1069	TNF
11814865	T1	CHEMICAL	45	55	ketoprofen
11814865	T2	GENE-N	107	112	COX-2
11817517	T1	CHEMICAL	691	702	fluvoxamine
11817517	T2	GENE-N	631	639	5-HTTLPR
11819669	T1	CHEMICAL	1385	1396	neostigmine
11819669	T2	CHEMICAL	1692	1703	neostigmine
11819669	T3	GENE-N	1307	1311	AChE
11819669	T4	GENE-N	1918	1922	AChE
11823786	T1	CHEMICAL	1235	1244	memantine
11823786	T2	GENE-N	1128	1132	NR3A
11834888	T1	CHEMICAL	777	791	Sulfinpyrazone
11834888	T2	GENE-N	848	852	MRP2
11854433	T1	CHEMICAL	708	717	memantine
11854433	T2	GENE-N	636	640	NR2B
11869873	T1	CHEMICAL	582	592	Metyrapone
11869873	T2	GENE-N	699	706	CYP11B1
11874390	T1	CHEMICAL	132	143	sumatriptan
11874390	T2	CHEMICAL	277	288	sumatriptan
11874390	T3	CHEMICAL	669	680	sumatriptan
11874390	T4	GENE-N	0	6	5-HT1B
11874390	T5	GENE-N	145	151	5-HT1B
11874390	T6	GENE-N	463	469	5-HT1B
11889204	T1	CHEMICAL	560	568	Mitotane
11889204	T2	GENE-N	405	412	CYP11B1
11890515	T1	CHEMICAL	108	118	vardenafil
11890515	T2	CHEMICAL	913	923	vardenafil
11890515	T3	CHEMICAL	1036	1046	Vardenafil
11890515	T4	CHEMICAL	2150	2160	vardenafil
11890515	T5	CHEMICAL	2262	2272	Vardenafil
11890515	T6	GENE-N	93	97	PDE5
11890515	T7	GENE-N	972	976	PDE5
11890515	T8	GENE-N	1096	1100	PDE5
11890515	T9	GENE-N	1977	1981	PDE5
11890515	T10	GENE-N	2349	2353	PDE5
11897116	T1	CHEMICAL	78	89	naratriptan
11897116	T2	GENE-N	23	29	5-HT1D
11899840	T1	CHEMICAL	186	198	clomipramine
11899840	T2	GENE-N	279	281	pi
11906285	T1	CHEMICAL	262	283	9alpha-fluorocortisol
11906285	T2	CHEMICAL	670	691	9alpha-fluorocortisol
11906285	T3	CHEMICAL	855	876	9alpha-fluorocortisol
11906285	T4	GENE-N	202	204	AR
11906285	T5	GENE-N	643	645	AR
11906285	T6	GENE-N	884	886	AR
11910268	T1	CHEMICAL	160	171	ziprasidone
11910268	T2	CHEMICAL	409	420	ziprasidone
11910268	T3	GENE-N	274	280	5-HT1D
11910268	T4	GENE-N	335	341	5-HT1A
11916794	T1	CHEMICAL	235	243	tramadol
11916794	T2	CHEMICAL	740	748	tramadol
11916794	T3	CHEMICAL	1396	1404	tramadol
11916794	T4	GENE-N	275	278	NET
11916794	T5	GENE-N	908	911	NET
11916794	T6	GENE-N	1428	1431	NET
11920914	T1	CHEMICAL	396	410	d-tubocurarine
11920914	T2	GENE-N	154	158	AChE
11933204	T1	CHEMICAL	217	226	methadone
11933204	T2	GENE-N	128	133	OPRM1
11939936	T1	CHEMICAL	290	300	entacapone
11939936	T2	GENE-N	274	278	COMT
11944917	T1	CHEMICAL	58	69	olopatadine
11944917	T2	CHEMICAL	440	449	Amlexanox
11944917	T3	CHEMICAL	587	598	Olopatadine
11944917	T4	CHEMICAL	709	720	Olopatadine
11944917	T5	CHEMICAL	961	972	Olopatadine
11944917	T6	CHEMICAL	1068	1079	Olopatadine
11944917	T7	CHEMICAL	1172	1183	Olopatadine
11944917	T8	GENE-N	15	19	S100
11944917	T9	GENE-N	472	479	S100A12
11944917	T10	GENE-N	484	491	S100A13
11944917	T11	GENE-N	688	692	S100
11944917	T12	GENE-N	743	747	S100
11944917	T13	GENE-N	781	786	S100L
11944917	T14	GENE-N	788	795	S100A12
11944917	T15	GENE-N	921	927	S100A1
11944917	T16	GENE-N	1110	1116	S100A1
11944917	T17	GENE-N	1209	1215	S100A1
11948006	T1	CHEMICAL	156	166	topiramate
11948006	T2	GENE-N	228	232	SMEI
11952155	T1	CHEMICAL	1691	1700	Piroxicam
11952155	T2	GENE-N	1777	1782	COX-2
11956172	T1	CHEMICAL	1072	1093	9alpha-fluorocortisol
11956172	T2	GENE-N	1035	1037	AR
11961144	T1	CHEMICAL	1164	1174	clodronate
11961144	T2	CHEMICAL	1848	1858	clodronate
11961144	T3	GENE-N	1213	1214	2
11961144	T4	GENE-N	1817	1818	2
12010765	T1	CHEMICAL	46	57	sumatriptan
12010765	T2	GENE-N	15	21	5-HT1B
12010765	T3	GENE-N	26	32	5-HT1D
12023318	T1	CHEMICAL	381	392	minocycline
12023318	T2	GENE-N	494	499	MMP-9
12023506	T1	CHEMICAL	975	985	probenecid
12023506	T2	CHEMICAL	1171	1181	probenecid
12023506	T3	CHEMICAL	1345	1355	probenecid
12023506	T4	CHEMICAL	1620	1630	probenecid
12023506	T5	GENE-N	1042	1047	hOAT4
12023506	T6	GENE-N	1265	1270	hOAT4
12023506	T7	GENE-N	1395	1400	hOAT4
12023506	T8	GENE-N	1662	1667	hOAT4
12023686	T1	CHEMICAL	72	81	valsartan
12023686	T2	GENE-N	49	52	AT1
12034032	T1	CHEMICAL	1681	1689	IFN-beta
12034032	T2	GENE-N	1630	1635	IFNAR
12055598	T1	CHEMICAL	469	478	celecoxib
12055598	T2	GENE-N	379	384	COX-2
12057839	T1	CHEMICAL	63	73	rasagiline
12057839	T2	CHEMICAL	637	647	rasagiline
12057839	T3	CHEMICAL	712	722	Rasagiline
12057839	T4	CHEMICAL	905	915	rasagiline
12057839	T5	GENE-N	114	119	bcl-2
12057839	T6	GENE-N	680	685	bcl-2
12057839	T7	GENE-N	747	752	bcl-2
12057839	T8	GENE-N	867	872	bcl-2
12063084	T1	CHEMICAL	18	30	aripiprazole
12063084	T2	GENE-N	73	79	5-HT1A
12063169	T1	CHEMICAL	787	797	Probenecid
12063169	T2	GENE-N	857	862	hOAT4
12065733	T1	CHEMICAL	740	752	erythromycin
12065733	T2	GENE-N	805	809	HERG
12079382	T1	CHEMICAL	375	394	aminolevulinic acid
12079382	T2	CHEMICAL	510	513	ALA
12079382	T3	CHEMICAL	1223	1226	ALA
12079382	T4	GENE-N	297	301	PBGS
12079382	T5	GENE-N	424	428	PBGS
12079382	T6	GENE-N	1163	1167	PBGS
12086984	T1	CHEMICAL	168	179	glimepiride
12086984	T2	CHEMICAL	539	550	Glimepiride
12086984	T3	CHEMICAL	1305	1316	glimepiride
12086984	T4	CHEMICAL	1634	1645	glimepiride
12086984	T5	GENE-N	319	325	Kir6.2
12086984	T6	GENE-N	602	608	Kir6.2
12086984	T7	GENE-N	1211	1217	Kir6.2
12086984	T8	GENE-N	1741	1747	Kir6.2
12097269	T1	CHEMICAL	442	452	raloxifene
12097269	T2	GENE-N	388	395	ER-beta
12104042	T1	CHEMICAL	211	220	celecoxib
12104042	T2	CHEMICAL	1869	1878	celecoxib
12104042	T3	GENE-N	271	276	COX-2
12104042	T4	GENE-N	1910	1915	COX-2
12107644	T1	CHEMICAL	1306	1331	delta-aminolevulinic acid
12107644	T2	GENE-N	1345	1349	ALAD
12110513	T1	CHEMICAL	435	444	ketorolac
12110513	T2	CHEMICAL	1030	1039	ketorolac
12110513	T3	GENE-N	366	371	COX-2
12110513	T4	GENE-N	1066	1071	COX-2
12111824	T1	CHEMICAL	441	449	guvacine
12111824	T2	GENE-N	588	593	BGT-1
12130730	T1	CHEMICAL	808	818	probenecid
12130730	T2	CHEMICAL	1726	1736	probenecid
12130730	T3	GENE-N	896	901	hOAT1
12130730	T4	GENE-N	914	919	hOAT4
12130730	T5	GENE-N	1634	1639	hOAT1
12130730	T6	GENE-N	1652	1657	hOAT4
12147264	T1	CHEMICAL	1410	1422	troglitazone
12147264	T2	GENE-N	1448	1452	ACS4
12151556	T1	CHEMICAL	645	655	sertraline
12151556	T2	CHEMICAL	808	818	sertraline
12151556	T3	CHEMICAL	1053	1063	sertraline
12151556	T4	GENE-N	538	542	SERT
12151556	T5	GENE-N	849	853	SERT
12151556	T6	GENE-N	1065	1069	SERT
12166927	T1	CHEMICAL	0	34	6alpha-ethyl-chenodeoxycholic acid
12166927	T2	CHEMICAL	291	325	6alpha-ethyl-chenodeoxycholic acid
12166927	T3	GENE-N	69	72	FXR
12166927	T4	GENE-N	380	383	FXR
12167662	T1	CHEMICAL	559	569	dantrolene
12167662	T2	CHEMICAL	1608	1618	dantrolene
12167662	T3	GENE-N	484	488	RyR1
12167662	T4	GENE-N	1679	1683	RyR1
12172398	T1	CHEMICAL	124	135	gemfibrozil
12172398	T2	CHEMICAL	151	162	gemfibrozil
12172398	T3	CHEMICAL	334	345	gemfibrozil
12172398	T4	GENE-N	18	22	PPAR
12172398	T5	GENE-N	246	250	PPAR
12172398	T6	GENE-N	375	379	PPAR
12176129	T1	CHEMICAL	23	35	halofantrine
12176129	T2	GENE-N	84	88	HERG
12185406	T1	CHEMICAL	82	91	Bupropion
12185406	T2	CHEMICAL	315	324	bupropion
12185406	T3	GENE-N	167	170	DAT
12185406	T4	GENE-N	333	336	DAT
12196472	T1	CHEMICAL	420	431	Nateglinide
12196472	T2	CHEMICAL	436	447	repaglinide
12196472	T3	CHEMICAL	681	692	nateglinide
12196472	T4	CHEMICAL	998	1009	repaglinide
12196472	T5	CHEMICAL	1454	1465	nateglinide
12196472	T6	CHEMICAL	1491	1502	repaglinide
12196472	T7	GENE-N	493	497	SUR1
12196472	T8	GENE-N	629	633	SUR1
12196472	T9	GENE-N	1166	1170	SUR1
12196472	T10	GENE-N	1524	1528	SUR1
12209010	T1	CHEMICAL	75	84	cisapride
12209010	T2	CHEMICAL	501	510	cisapride
12209010	T3	CHEMICAL	1187	1196	cisapride
12209010	T4	CHEMICAL	1324	1333	cisapride
12209010	T5	GENE-N	100	104	HERG
12209010	T6	GENE-N	377	381	HERG
12209010	T7	GENE-N	1153	1157	HERG
12209010	T8	GENE-N	1275	1279	HERG
12213055	T1	CHEMICAL	1199	1207	mazindol
12213055	T2	GENE-N	1227	1230	DAT
12222762	T1	CHEMICAL	20	31	bimatoprost
12222762	T2	CHEMICAL	835	846	bimatoprost
12222762	T3	CHEMICAL	1246	1257	bimatoprost
12222762	T4	GENE-N	151	153	FP
12222762	T5	GENE-N	887	889	FP
12222762	T6	GENE-N	1411	1413	FP
12233819	T1	CHEMICAL	1015	1029	cyproheptadine
12233819	T2	CHEMICAL	1623	1637	cyproheptadine
